Date,Equipment_ID,Equipment_Type,Department,Available_Hours,Actual_Operating_Hours,Utilization_Rate,Number_of_Procedures,Daily_Operating_Cost,Maintenance_Cost,Procedure_Revenue,Day_of_Week,Month,Is_Weekend
2024-04-18,MRI_B11,MRI Scanner,Radiology,16,11.11,0.695,28,5001.55,0.0,30905.59,Thursday,April,False
2024-04-18,CT_C12,CT Scanner,Radiology,20,11.11,0.555,26,4221.06,0.0,26766.85,Thursday,April,False
2024-04-19,MRI_A01,MRI Scanner,Radiology,16,14.47,0.904,33,6511.8,0.0,37279.81,Friday,April,False
2024-04-19,CT_B02,CT Scanner,Radiology,20,16.16,0.808,42,6141.93,0.0,37212.02,Friday,April,False
2024-04-19,XRAY_C03,X-Ray Machine,Radiology,12,12.0,1.0,34,1440.0,0.0,5153.68,Friday,April,False
2024-04-19,US_A04,Ultrasound,Radiology,10,9.22,0.922,26,783.8,0.0,5231.8,Friday,April,False
2024-04-19,MAMMO_B05,Mammography Unit,Women's Health,8,5.38,0.672,14,806.49,0.0,3204.49,Friday,April,False
2024-04-19,MRI_C06,MRI Scanner,Radiology,16,13.54,0.846,34,6093.76,0.0,31295.88,Friday,April,False
2024-04-19,CT_A07,CT Scanner,Radiology,20,16.46,0.823,33,6254.93,0.0,33622.63,Friday,April,False
2024-04-19,XRAY_B08,X-Ray Machine,Radiology,12,8.17,0.68,22,979.9,0.0,3143.82,Friday,April,False
2024-04-19,US_C09,Ultrasound,Radiology,10,9.89,0.989,27,840.83,0.0,5615.22,Friday,April,False
2024-04-19,MAMMO_A10,Mammography Unit,Women's Health,8,3.41,0.426,12,511.34,0.0,3117.49,Friday,April,False
2024-04-19,MRI_B11,MRI Scanner,Radiology,16,12.43,0.777,36,5594.31,279.07,41862.27,Friday,April,False
2024-04-19,CT_C12,CT Scanner,Radiology,20,16.94,0.847,54,6435.6,0.0,45684.86,Friday,April,False
2024-04-20,MRI_A01,MRI Scanner,Radiology,16,3.3,0.206,9,1486.6,221.19,10367.01,Saturday,April,True
2024-04-20,CT_B02,CT Scanner,Radiology,20,7.58,0.379,16,2881.59,0.0,13427.87,Saturday,April,True
2024-04-20,XRAY_C03,X-Ray Machine,Radiology,12,2.41,0.201,4,289.62,230.6,496.46,Saturday,April,True
2024-04-20,US_A04,Ultrasound,Radiology,10,1.54,0.154,3,130.58,0.0,616.35,Saturday,April,True
2024-04-20,MAMMO_B05,Mammography Unit,Women's Health,8,2.19,0.273,6,328.08,0.0,1377.21,Saturday,April,True
2024-04-20,MRI_C06,MRI Scanner,Radiology,16,4.45,0.278,9,2003.28,0.0,9357.27,Saturday,April,True
2024-04-20,CT_A07,CT Scanner,Radiology,20,7.5,0.375,23,2848.17,0.0,26056.97,Saturday,April,True
2024-04-20,XRAY_B08,X-Ray Machine,Radiology,12,3.56,0.297,8,427.76,0.0,1023.54,Saturday,April,True
2024-04-20,US_C09,Ultrasound,Radiology,10,1.99,0.199,4,169.31,0.0,806.32,Saturday,April,True
2024-04-20,MAMMO_A10,Mammography Unit,Women's Health,8,2.35,0.294,4,353.01,0.0,1161.88,Saturday,April,True
2024-04-20,MRI_B11,MRI Scanner,Radiology,16,5.2,0.325,9,2339.64,0.0,12272.45,Saturday,April,True
2024-04-20,CT_C12,CT Scanner,Radiology,20,7.37,0.369,12,2802.27,0.0,9184.15,Saturday,April,True
2024-04-21,MRI_A01,MRI Scanner,Radiology,16,3.92,0.245,12,1763.33,0.0,14156.46,Sunday,April,True
2024-04-21,CT_B02,CT Scanner,Radiology,20,8.73,0.437,24,3318.6,0.0,21149.28,Sunday,April,True
2024-04-21,XRAY_C03,X-Ray Machine,Radiology,12,2.85,0.237,8,341.98,0.0,1266.43,Sunday,April,True
2024-04-21,US_A04,Ultrasound,Radiology,10,2.27,0.227,5,193.31,0.0,924.1,Sunday,April,True
2024-04-21,MAMMO_B05,Mammography Unit,Women's Health,8,1.29,0.162,3,194.04,0.0,842.53,Sunday,April,True
2024-04-21,MRI_C06,MRI Scanner,Radiology,16,4.55,0.284,9,2047.6,124.5,10561.82,Sunday,April,True
2024-04-21,CT_A07,CT Scanner,Radiology,20,6.61,0.331,18,2513.34,0.0,17260.3,Sunday,April,True
2024-04-21,XRAY_B08,X-Ray Machine,Radiology,12,3.2,0.267,8,384.06,0.0,1084.17,Sunday,April,True
2024-04-21,US_C09,Ultrasound,Radiology,10,2.93,0.293,7,248.79,0.0,1174.67,Sunday,April,True
2024-04-21,MAMMO_A10,Mammography Unit,Women's Health,8,1.47,0.184,2,221.06,226.85,512.81,Sunday,April,True
2024-04-21,MRI_B11,MRI Scanner,Radiology,16,5.95,0.372,12,2675.51,0.0,13682.93,Sunday,April,True
2024-04-21,CT_C12,CT Scanner,Radiology,20,7.68,0.384,16,2916.64,0.0,13900.05,Sunday,April,True
2024-04-22,MRI_A01,MRI Scanner,Radiology,16,13.85,0.866,27,6232.47,0.0,33786.12,Monday,April,False
2024-04-22,CT_B02,CT Scanner,Radiology,20,19.4,0.97,39,7371.74,0.0,34135.44,Monday,April,False
2024-04-22,XRAY_C03,X-Ray Machine,Radiology,12,3.05,0.254,4,365.44,0.0,602.04,Monday,April,False
2024-04-22,US_A04,Ultrasound,Radiology,10,7.65,0.765,20,650.48,0.0,3784.16,Monday,April,False
2024-04-22,MAMMO_B05,Mammography Unit,Women's Health,8,6.23,0.779,10,934.78,0.0,2273.76,Monday,April,False
2024-04-22,MRI_C06,MRI Scanner,Radiology,16,10.49,0.656,24,4721.24,0.0,28252.11,Monday,April,False
2024-04-22,CT_A07,CT Scanner,Radiology,20,13.41,0.67,42,5094.33,0.0,36652.29,Monday,April,False
2024-04-22,XRAY_B08,X-Ray Machine,Radiology,12,3.83,0.319,8,459.39,0.0,1068.45,Monday,April,False
2024-04-22,US_C09,Ultrasound,Radiology,10,6.89,0.689,18,585.77,0.0,3866.28,Monday,April,False
2024-04-22,MAMMO_A10,Mammography Unit,Women's Health,8,5.51,0.689,13,827.09,0.0,3447.84,Monday,April,False
2024-04-22,MRI_B11,MRI Scanner,Radiology,16,10.66,0.666,23,4798.3,0.0,25889.43,Monday,April,False
2024-04-22,CT_C12,CT Scanner,Radiology,20,18.65,0.932,45,7086.2,242.11,40593.94,Monday,April,False
2024-04-23,MRI_A01,MRI Scanner,Radiology,16,15.24,0.953,26,6859.1,0.0,30092.04,Tuesday,April,False
2024-04-23,CT_B02,CT Scanner,Radiology,20,13.88,0.694,49,5274.73,143.77,44553.61,Tuesday,April,False
2024-04-23,XRAY_C03,X-Ray Machine,Radiology,12,8.12,0.677,14,974.71,0.0,2268.66,Tuesday,April,False
2024-04-23,US_A04,Ultrasound,Radiology,10,5.99,0.599,15,509.45,0.0,2432.17,Tuesday,April,False
2024-04-23,MAMMO_B05,Mammography Unit,Women's Health,8,5.3,0.662,10,794.76,0.0,2400.67,Tuesday,April,False
2024-04-23,MRI_C06,MRI Scanner,Radiology,16,12.01,0.751,33,5404.29,123.42,44155.06,Tuesday,April,False
2024-04-23,CT_A07,CT Scanner,Radiology,20,16.51,0.825,50,6272.78,0.0,47640.59,Tuesday,April,False
2024-04-23,XRAY_B08,X-Ray Machine,Radiology,12,6.34,0.529,18,761.19,0.0,2492.01,Tuesday,April,False
2024-04-23,US_C09,Ultrasound,Radiology,10,6.39,0.639,9,542.99,0.0,1623.64,Tuesday,April,False
2024-04-23,MAMMO_A10,Mammography Unit,Women's Health,8,4.17,0.521,4,624.91,0.0,1077.8,Tuesday,April,False
2024-04-23,MRI_B11,MRI Scanner,Radiology,16,11.57,0.723,32,5208.2,0.0,32806.34,Tuesday,April,False
2024-04-23,CT_C12,CT Scanner,Radiology,20,15.99,0.799,29,6075.51,239.67,27895.51,Tuesday,April,False
2024-04-24,MRI_A01,MRI Scanner,Radiology,16,10.53,0.658,26,4737.98,0.0,34894.04,Wednesday,April,False
2024-04-24,CT_B02,CT Scanner,Radiology,20,15.33,0.766,31,5823.77,0.0,30008.31,Wednesday,April,False
2024-04-24,XRAY_C03,X-Ray Machine,Radiology,12,7.32,0.61,13,878.49,0.0,2294.79,Wednesday,April,False
2024-04-24,US_A04,Ultrasound,Radiology,10,10.0,1.0,30,850.0,285.23,5335.13,Wednesday,April,False
2024-04-24,MAMMO_B05,Mammography Unit,Women's Health,8,6.36,0.795,20,954.25,0.0,4922.81,Wednesday,April,False
2024-04-24,MRI_C06,MRI Scanner,Radiology,16,9.93,0.621,15,4470.22,0.0,17515.95,Wednesday,April,False
2024-04-24,CT_A07,CT Scanner,Radiology,20,12.28,0.614,30,4665.8,0.0,28051.22,Wednesday,April,False
2024-04-24,XRAY_B08,X-Ray Machine,Radiology,12,9.58,0.799,24,1150.16,0.0,3388.62,Wednesday,April,False
2024-04-24,US_C09,Ultrasound,Radiology,10,6.4,0.64,14,544.22,0.0,2066.64,Wednesday,April,False
2024-04-24,MAMMO_A10,Mammography Unit,Women's Health,8,2.74,0.342,7,410.27,0.0,1377.1,Wednesday,April,False
2024-04-24,MRI_B11,MRI Scanner,Radiology,16,12.2,0.762,30,5489.39,0.0,37903.59,Wednesday,April,False
2024-04-24,CT_C12,CT Scanner,Radiology,20,16.72,0.836,30,6353.41,248.36,25890.23,Wednesday,April,False
2024-04-25,MRI_A01,MRI Scanner,Radiology,16,14.45,0.903,33,6503.35,0.0,47847.33,Thursday,April,False
2024-04-25,CT_B02,CT Scanner,Radiology,20,15.5,0.775,39,5888.88,0.0,27397.72,Thursday,April,False
2024-04-25,XRAY_C03,X-Ray Machine,Radiology,12,11.25,0.938,32,1350.58,0.0,5055.94,Thursday,April,False
2024-04-25,US_A04,Ultrasound,Radiology,10,8.18,0.818,20,695.01,0.0,3806.55,Thursday,April,False
2024-04-25,MAMMO_B05,Mammography Unit,Women's Health,8,6.15,0.768,12,922.03,0.0,2240.47,Thursday,April,False
2024-04-25,MRI_C06,MRI Scanner,Radiology,16,10.11,0.632,21,4550.25,206.78,27035.87,Thursday,April,False
2024-04-25,CT_A07,CT Scanner,Radiology,20,18.53,0.927,48,7041.5,0.0,41384.44,Thursday,April,False
2024-04-25,XRAY_B08,X-Ray Machine,Radiology,12,8.04,0.67,21,964.7,0.0,3018.45,Thursday,April,False
2024-04-25,US_C09,Ultrasound,Radiology,10,5.02,0.502,8,426.42,0.0,1493.1,Thursday,April,False
2024-04-25,MAMMO_A10,Mammography Unit,Women's Health,8,3.55,0.444,7,532.49,0.0,1900.92,Thursday,April,False
2024-04-25,MRI_B11,MRI Scanner,Radiology,16,14.68,0.918,36,6608.12,0.0,42251.13,Thursday,April,False
2024-04-25,CT_C12,CT Scanner,Radiology,20,15.45,0.773,41,5872.06,0.0,42871.13,Thursday,April,False
2024-04-26,MRI_A01,MRI Scanner,Radiology,16,11.61,0.726,43,5226.75,198.57,52212.38,Friday,April,False
2024-04-26,CT_B02,CT Scanner,Radiology,20,18.06,0.903,36,6861.75,0.0,37872.97,Friday,April,False
2024-04-26,XRAY_C03,X-Ray Machine,Radiology,12,11.41,0.951,35,1368.84,0.0,5146.25,Friday,April,False
2024-04-26,US_A04,Ultrasound,Radiology,10,9.72,0.972,13,825.97,0.0,2472.09,Friday,April,False
2024-04-26,MAMMO_B05,Mammography Unit,Women's Health,8,6.92,0.866,13,1038.73,0.0,3382.15,Friday,April,False
2024-04-26,MRI_C06,MRI Scanner,Radiology,16,15.48,0.968,32,6967.36,196.82,32828.44,Friday,April,False
2024-04-26,CT_A07,CT Scanner,Radiology,20,17.18,0.859,51,6528.93,0.0,37457.15,Friday,April,False
2024-04-26,XRAY_B08,X-Ray Machine,Radiology,12,1.2,0.1,3,144.0,0.0,438.13,Friday,April,False
2024-04-26,US_C09,Ultrasound,Radiology,10,7.05,0.705,20,599.28,0.0,3821.22,Friday,April,False
2024-04-26,MAMMO_A10,Mammography Unit,Women's Health,8,5.34,0.667,12,800.97,0.0,3027.88,Friday,April,False
2024-04-26,MRI_B11,MRI Scanner,Radiology,16,11.17,0.698,25,5028.41,0.0,35927.21,Friday,April,False
2024-04-26,CT_C12,CT Scanner,Radiology,20,14.4,0.72,36,5471.63,0.0,29798.9,Friday,April,False
2024-04-27,MRI_A01,MRI Scanner,Radiology,16,6.62,0.414,19,2980.92,0.0,20885.85,Saturday,April,True
2024-04-27,CT_B02,CT Scanner,Radiology,20,7.97,0.398,18,3027.95,0.0,18639.38,Saturday,April,True
2024-04-27,XRAY_C03,X-Ray Machine,Radiology,12,4.14,0.345,13,497.38,0.0,1993.76,Saturday,April,True
2024-04-27,US_A04,Ultrasound,Radiology,10,3.12,0.312,7,265.3,0.0,1276.17,Saturday,April,True
2024-04-27,MAMMO_B05,Mammography Unit,Women's Health,8,2.18,0.273,5,327.31,127.82,1335.86,Saturday,April,True
2024-04-27,MRI_C06,MRI Scanner,Radiology,16,5.27,0.329,12,2370.02,0.0,15003.01,Saturday,April,True
2024-04-27,CT_A07,CT Scanner,Radiology,20,7.01,0.351,13,2664.47,0.0,11257.06,Saturday,April,True
2024-04-27,XRAY_B08,X-Ray Machine,Radiology,12,3.28,0.273,7,393.46,0.0,1159.05,Saturday,April,True
2024-04-27,US_C09,Ultrasound,Radiology,10,2.86,0.286,6,243.07,72.32,1087.63,Saturday,April,True
2024-04-27,MAMMO_A10,Mammography Unit,Women's Health,8,1.16,0.145,2,174.35,0.0,508.69,Saturday,April,True
2024-04-27,MRI_B11,MRI Scanner,Radiology,16,3.9,0.244,10,1753.93,0.0,12734.69,Saturday,April,True
2024-04-27,CT_C12,CT Scanner,Radiology,20,7.18,0.359,23,2729.22,255.58,19167.19,Saturday,April,True
2024-04-28,MRI_A01,MRI Scanner,Radiology,16,5.63,0.352,14,2533.6,0.0,17301.4,Sunday,April,True
2024-04-28,CT_B02,CT Scanner,Radiology,20,6.52,0.326,11,2475.87,0.0,9563.64,Sunday,April,True
2024-04-28,XRAY_C03,X-Ray Machine,Radiology,12,3.32,0.277,9,398.41,0.0,1274.46,Sunday,April,True
2024-04-28,US_A04,Ultrasound,Radiology,10,1.56,0.156,3,133.02,0.0,563.55,Sunday,April,True
2024-04-28,MAMMO_B05,Mammography Unit,Women's Health,8,2.92,0.365,9,438.55,0.0,2461.19,Sunday,April,True
2024-04-28,MRI_C06,MRI Scanner,Radiology,16,3.19,0.199,7,1433.49,0.0,9248.63,Sunday,April,True
2024-04-28,CT_A07,CT Scanner,Radiology,20,6.76,0.338,21,2567.82,166.42,19371.31,Sunday,April,True
2024-04-28,XRAY_B08,X-Ray Machine,Radiology,12,3.11,0.259,6,373.14,0.0,959.29,Sunday,April,True
2024-04-28,US_C09,Ultrasound,Radiology,10,2.49,0.249,4,211.47,0.0,741.81,Sunday,April,True
2024-04-28,MAMMO_A10,Mammography Unit,Women's Health,8,2.38,0.298,6,357.65,0.0,1611.82,Sunday,April,True
2024-04-28,MRI_B11,MRI Scanner,Radiology,16,7.2,0.45,18,3238.88,0.0,24373.53,Sunday,April,True
2024-04-28,CT_C12,CT Scanner,Radiology,20,3.4,0.17,9,1293.02,0.0,7721.94,Sunday,April,True
2024-04-29,MRI_A01,MRI Scanner,Radiology,16,12.86,0.804,28,5788.52,0.0,33099.54,Monday,April,False
2024-04-29,CT_B02,CT Scanner,Radiology,20,18.22,0.911,46,6923.9,143.96,39064.23,Monday,April,False
2024-04-29,XRAY_C03,X-Ray Machine,Radiology,12,4.57,0.381,14,548.75,0.0,1995.49,Monday,April,False
2024-04-29,US_A04,Ultrasound,Radiology,10,6.14,0.614,13,522.16,0.0,2686.23,Monday,April,False
2024-04-29,MAMMO_B05,Mammography Unit,Women's Health,8,3.12,0.391,10,468.68,0.0,2630.99,Monday,April,False
2024-04-29,MRI_C06,MRI Scanner,Radiology,16,10.7,0.668,24,4813.05,0.0,28497.69,Monday,April,False
2024-04-29,CT_A07,CT Scanner,Radiology,20,18.47,0.924,45,7018.87,189.14,32321.41,Monday,April,False
2024-04-29,XRAY_B08,X-Ray Machine,Radiology,12,8.99,0.749,33,1078.26,0.0,4676.74,Monday,April,False
2024-04-29,US_C09,Ultrasound,Radiology,10,5.76,0.576,19,489.81,0.0,3114.74,Monday,April,False
2024-04-29,MAMMO_A10,Mammography Unit,Women's Health,8,5.23,0.653,13,784.14,0.0,3137.66,Monday,April,False
2024-04-29,MRI_B11,MRI Scanner,Radiology,16,12.95,0.809,29,5826.15,0.0,34042.45,Monday,April,False
2024-04-29,CT_C12,CT Scanner,Radiology,20,17.92,0.896,42,6810.46,0.0,40226.86,Monday,April,False
2024-04-30,MRI_A01,MRI Scanner,Radiology,16,10.96,0.685,36,4931.42,0.0,45651.55,Tuesday,April,False
2024-04-30,CT_B02,CT Scanner,Radiology,20,14.52,0.726,33,5517.23,0.0,22556.94,Tuesday,April,False
2024-04-30,XRAY_C03,X-Ray Machine,Radiology,12,8.09,0.674,20,971.21,0.0,2983.18,Tuesday,April,False
2024-04-30,US_A04,Ultrasound,Radiology,10,6.39,0.639,14,542.97,235.8,2962.22,Tuesday,April,False
2024-04-30,MAMMO_B05,Mammography Unit,Women's Health,8,7.06,0.882,15,1058.89,204.95,3282.85,Tuesday,April,False
2024-04-30,MRI_C06,MRI Scanner,Radiology,16,13.25,0.828,53,5964.31,0.0,65382.11,Tuesday,April,False
2024-04-30,CT_A07,CT Scanner,Radiology,20,16.08,0.804,41,6109.91,137.76,36802.28,Tuesday,April,False
2024-04-30,XRAY_B08,X-Ray Machine,Radiology,12,2.9,0.241,6,347.75,0.0,882.38,Tuesday,April,False
2024-04-30,US_C09,Ultrasound,Radiology,10,5.33,0.533,14,453.25,183.43,3070.63,Tuesday,April,False
2024-04-30,MAMMO_A10,Mammography Unit,Women's Health,8,3.72,0.465,5,557.68,0.0,1282.19,Tuesday,April,False
2024-04-30,MRI_B11,MRI Scanner,Radiology,16,12.26,0.766,28,5515.78,0.0,28364.88,Tuesday,April,False
2024-04-30,CT_C12,CT Scanner,Radiology,20,20.0,1.0,46,7600.0,0.0,42159.47,Tuesday,April,False
2024-05-01,MRI_A01,MRI Scanner,Radiology,16,13.67,0.855,28,6153.39,0.0,28859.71,Wednesday,May,False
2024-05-01,CT_B02,CT Scanner,Radiology,20,17.87,0.894,25,6792.07,0.0,23115.44,Wednesday,May,False
2024-05-01,XRAY_C03,X-Ray Machine,Radiology,12,8.79,0.732,31,1054.54,0.0,5393.27,Wednesday,May,False
2024-05-01,US_A04,Ultrasound,Radiology,10,5.63,0.563,22,478.69,0.0,3348.06,Wednesday,May,False
2024-05-01,MAMMO_B05,Mammography Unit,Women's Health,8,2.2,0.275,2,329.87,0.0,491.42,Wednesday,May,False
2024-05-01,MRI_C06,MRI Scanner,Radiology,16,13.06,0.816,32,5878.7,0.0,36119.96,Wednesday,May,False
2024-05-01,CT_A07,CT Scanner,Radiology,20,18.22,0.911,39,6925.23,0.0,36429.71,Wednesday,May,False
2024-05-01,XRAY_B08,X-Ray Machine,Radiology,12,9.3,0.775,32,1116.24,0.0,3756.59,Wednesday,May,False
2024-05-01,US_C09,Ultrasound,Radiology,10,3.31,0.331,7,281.63,0.0,1219.25,Wednesday,May,False
2024-05-01,MAMMO_A10,Mammography Unit,Women's Health,8,5.33,0.666,14,798.86,0.0,3735.38,Wednesday,May,False
2024-05-01,MRI_B11,MRI Scanner,Radiology,16,12.53,0.783,26,5636.48,202.66,28638.92,Wednesday,May,False
2024-05-01,CT_C12,CT Scanner,Radiology,20,20.0,1.0,32,7600.0,137.51,28036.12,Wednesday,May,False
2024-05-02,MRI_A01,MRI Scanner,Radiology,16,12.08,0.755,31,5436.42,0.0,34784.57,Thursday,May,False
2024-05-02,CT_B02,CT Scanner,Radiology,20,16.33,0.816,56,6204.9,152.69,51209.37,Thursday,May,False
2024-05-02,XRAY_C03,X-Ray Machine,Radiology,12,10.74,0.895,25,1289.06,0.0,3705.14,Thursday,May,False
2024-05-02,US_A04,Ultrasound,Radiology,10,7.5,0.75,21,637.66,0.0,4277.41,Thursday,May,False
2024-05-02,MAMMO_B05,Mammography Unit,Women's Health,8,4.13,0.516,6,619.19,0.0,1716.66,Thursday,May,False
2024-05-02,MRI_C06,MRI Scanner,Radiology,16,13.59,0.849,26,6115.18,0.0,32318.03,Thursday,May,False
2024-05-02,CT_A07,CT Scanner,Radiology,20,14.13,0.706,24,5368.74,0.0,17012.27,Thursday,May,False
2024-05-02,XRAY_B08,X-Ray Machine,Radiology,12,7.67,0.639,24,920.61,0.0,3268.28,Thursday,May,False
2024-05-02,US_C09,Ultrasound,Radiology,10,6.1,0.61,15,518.11,0.0,2858.94,Thursday,May,False
2024-05-02,MAMMO_A10,Mammography Unit,Women's Health,8,3.35,0.419,11,502.37,0.0,2138.52,Thursday,May,False
2024-05-02,MRI_B11,MRI Scanner,Radiology,16,10.76,0.672,25,4840.49,0.0,28105.69,Thursday,May,False
2024-05-02,CT_C12,CT Scanner,Radiology,20,14.03,0.701,41,5330.35,0.0,34808.86,Thursday,May,False
2024-05-03,MRI_A01,MRI Scanner,Radiology,16,10.56,0.66,22,4752.19,0.0,24558.02,Friday,May,False
2024-05-03,CT_B02,CT Scanner,Radiology,20,17.8,0.89,36,6765.42,218.02,29449.51,Friday,May,False
2024-05-03,XRAY_C03,X-Ray Machine,Radiology,12,10.55,0.879,21,1265.46,0.0,3396.95,Friday,May,False
2024-05-03,US_A04,Ultrasound,Radiology,10,4.97,0.497,12,422.53,0.0,2156.25,Friday,May,False
2024-05-03,MAMMO_B05,Mammography Unit,Women's Health,8,5.88,0.734,10,881.35,0.0,2152.28,Friday,May,False
2024-05-03,MRI_C06,MRI Scanner,Radiology,16,10.84,0.678,26,4879.07,0.0,25929.97,Friday,May,False
2024-05-03,CT_A07,CT Scanner,Radiology,20,16.45,0.823,47,6252.32,0.0,46955.81,Friday,May,False
2024-05-03,XRAY_B08,X-Ray Machine,Radiology,12,6.98,0.581,21,837.29,0.0,3645.23,Friday,May,False
2024-05-03,US_C09,Ultrasound,Radiology,10,7.06,0.706,21,600.11,0.0,5078.46,Friday,May,False
2024-05-03,MAMMO_A10,Mammography Unit,Women's Health,8,4.74,0.593,7,711.51,166.26,1719.18,Friday,May,False
2024-05-03,MRI_B11,MRI Scanner,Radiology,16,5.04,0.315,16,2268.53,0.0,17469.36,Friday,May,False
2024-05-03,CT_C12,CT Scanner,Radiology,20,17.24,0.862,47,6552.14,0.0,41306.27,Friday,May,False
2024-05-04,MRI_A01,MRI Scanner,Radiology,16,3.94,0.246,11,1774.0,0.0,10727.06,Saturday,May,True
2024-05-04,CT_B02,CT Scanner,Radiology,20,6.42,0.321,17,2438.62,0.0,17215.99,Saturday,May,True
2024-05-04,XRAY_C03,X-Ray Machine,Radiology,12,3.26,0.272,9,391.12,0.0,1361.07,Saturday,May,True
2024-05-04,US_A04,Ultrasound,Radiology,10,3.44,0.344,5,292.16,0.0,1118.1,Saturday,May,True
2024-05-04,MAMMO_B05,Mammography Unit,Women's Health,8,2.18,0.272,4,326.71,0.0,920.39,Saturday,May,True
2024-05-04,MRI_C06,MRI Scanner,Radiology,16,4.65,0.291,10,2091.81,0.0,14008.13,Saturday,May,True
2024-05-04,CT_A07,CT Scanner,Radiology,20,7.22,0.361,22,2745.15,0.0,16670.4,Saturday,May,True
2024-05-04,XRAY_B08,X-Ray Machine,Radiology,12,4.92,0.41,14,590.88,0.0,2100.23,Saturday,May,True
2024-05-04,US_C09,Ultrasound,Radiology,10,1.81,0.181,4,153.98,0.0,866.69,Saturday,May,True
2024-05-04,MAMMO_A10,Mammography Unit,Women's Health,8,1.22,0.152,1,182.53,0.0,253.41,Saturday,May,True
2024-05-04,MRI_B11,MRI Scanner,Radiology,16,4.82,0.302,10,2170.97,0.0,12971.51,Saturday,May,True
2024-05-04,CT_C12,CT Scanner,Radiology,20,7.05,0.352,18,2677.74,0.0,15478.05,Saturday,May,True
2024-05-05,MRI_A01,MRI Scanner,Radiology,16,6.77,0.423,14,3047.25,0.0,20336.9,Sunday,May,True
2024-05-05,CT_B02,CT Scanner,Radiology,20,9.91,0.496,29,3766.0,0.0,28321.43,Sunday,May,True
2024-05-05,XRAY_C03,X-Ray Machine,Radiology,12,4.18,0.348,11,501.29,0.0,1552.28,Sunday,May,True
2024-05-05,US_A04,Ultrasound,Radiology,10,2.73,0.273,6,232.09,0.0,1253.64,Sunday,May,True
2024-05-05,MAMMO_B05,Mammography Unit,Women's Health,8,1.51,0.189,5,226.7,0.0,1327.89,Sunday,May,True
2024-05-05,MRI_C06,MRI Scanner,Radiology,16,5.77,0.361,17,2597.81,0.0,24462.4,Sunday,May,True
2024-05-05,CT_A07,CT Scanner,Radiology,20,7.18,0.359,23,2727.33,0.0,19521.86,Sunday,May,True
2024-05-05,XRAY_B08,X-Ray Machine,Radiology,12,3.55,0.296,10,426.1,0.0,1350.25,Sunday,May,True
2024-05-05,US_C09,Ultrasound,Radiology,10,3.13,0.313,9,266.22,0.0,1830.86,Sunday,May,True
2024-05-05,MAMMO_A10,Mammography Unit,Women's Health,8,1.26,0.158,3,189.57,0.0,666.44,Sunday,May,True
2024-05-05,MRI_B11,MRI Scanner,Radiology,16,4.19,0.262,8,1887.44,0.0,9073.92,Sunday,May,True
2024-05-05,CT_C12,CT Scanner,Radiology,20,5.42,0.271,11,2060.38,0.0,11028.67,Sunday,May,True
2024-05-06,MRI_A01,MRI Scanner,Radiology,16,9.99,0.624,24,4495.94,0.0,30086.03,Monday,May,False
2024-05-06,CT_B02,CT Scanner,Radiology,20,14.17,0.709,37,5386.1,0.0,40554.61,Monday,May,False
2024-05-06,XRAY_C03,X-Ray Machine,Radiology,12,8.22,0.685,19,986.37,0.0,3124.72,Monday,May,False
2024-05-06,US_A04,Ultrasound,Radiology,10,6.88,0.688,22,584.74,0.0,4260.19,Monday,May,False
2024-05-06,MAMMO_B05,Mammography Unit,Women's Health,8,4.99,0.623,15,747.98,124.67,3733.68,Monday,May,False
2024-05-06,MRI_C06,MRI Scanner,Radiology,16,11.0,0.688,23,4952.12,0.0,22341.29,Monday,May,False
2024-05-06,CT_A07,CT Scanner,Radiology,20,18.21,0.91,37,6918.28,0.0,31248.87,Monday,May,False
2024-05-06,XRAY_B08,X-Ray Machine,Radiology,12,5.59,0.466,11,670.65,207.67,1785.34,Monday,May,False
2024-05-06,US_C09,Ultrasound,Radiology,10,8.31,0.831,24,706.15,0.0,5384.87,Monday,May,False
2024-05-06,MAMMO_A10,Mammography Unit,Women's Health,8,4.23,0.529,10,634.86,0.0,2500.49,Monday,May,False
2024-05-06,MRI_B11,MRI Scanner,Radiology,16,15.68,0.98,28,7055.5,0.0,30706.87,Monday,May,False
2024-05-06,CT_C12,CT Scanner,Radiology,20,18.8,0.94,50,7144.63,0.0,46535.47,Monday,May,False
2024-05-07,MRI_A01,MRI Scanner,Radiology,16,15.6,0.975,39,7020.3,0.0,51599.96,Tuesday,May,False
2024-05-07,CT_B02,CT Scanner,Radiology,20,20.0,1.0,54,7600.0,0.0,48839.73,Tuesday,May,False
2024-05-07,XRAY_C03,X-Ray Machine,Radiology,12,9.36,0.78,21,1123.26,319.4,3389.93,Tuesday,May,False
2024-05-07,US_A04,Ultrasound,Radiology,10,8.32,0.832,16,707.33,0.0,2850.07,Tuesday,May,False
2024-05-07,MAMMO_B05,Mammography Unit,Women's Health,8,5.72,0.715,9,858.35,0.0,2062.25,Tuesday,May,False
2024-05-07,MRI_C06,MRI Scanner,Radiology,16,16.0,1.0,31,7200.0,0.0,42044.71,Tuesday,May,False
2024-05-07,CT_A07,CT Scanner,Radiology,20,13.79,0.69,43,5241.05,202.75,36856.34,Tuesday,May,False
2024-05-07,XRAY_B08,X-Ray Machine,Radiology,12,8.29,0.691,27,994.39,0.0,4011.48,Tuesday,May,False
